,matchId,nickname,seasonId,matchResult,matchEndType,systemPause,foul,injury,redCards,yellowCards,dribble,cornerKick,possession,offsideCount,averageRating,controller,shootTotal,effectiveShootTotal,shootOutScore,goalTotal,goalTotalDisplay,ownGoal,shootHeading,goalHeading,shootFreekick,goalFreekick,shootInPenalty,goalInPenalty,shootOutPenalty,goalOutPenalty,shootPenaltyKick,goalPenaltyKick,passTry,passSuccess,shortPassTry,shortPassSuccess,longPassTry,longPassSuccess,bouncingLobPassTry,bouncingLobPassSuccess,drivenGroundPassTry,drivenGroundPassSuccess,throughPassTry,throughPassSuccess,lobbedThroughPassTry,lobbedThroughPassSuccess,blockTry,blockSuccess,tackleTry,tackleSuccess
37,6240f789065ff52eb3b1a41b,Ä²Å×¾ÆºÎÁö,202203,½Â,0,0,0,0,0,0,92,2,54,2,4.46667,gamepad,9,8,0,3,3,0,3,1,0,0,6,2,1,0,1,1,129,115,90,86,5,4,0,0,3,2,26,23,1,0,7,0,16,8
38,6240f6f69087a4602854dedd,Ä²Å×¾ÆºÎÁö,202203,¿À·ù,4,0,0,0,0,0,0,0,0,0,0.0,etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,6240f6f69087a4602854dedd,±³¿ø´ë¿µ¾î¹ÚÀÎÈÄ,202203,½Â,1,1,0,0,0,0,2,0,4,0,3.5,keyboard,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5,0
40,6240f3fff944ae95b867d6b6,Ä²Å×¾ÆºÎÁö,202203,½Â,0,0,1,1,0,0,101,0,52,2,4.23333,gamepad,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,123,111,88,83,3,2,1,0,5,4,25,22,0,0,3,0,15,10
41,6240f3fff944ae95b867d6b6,VIsual¸±¶ó,202203,ÆÐ,0,0,1,0,0,0,77,0,48,1,3.86667,gamepad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,117,109,104,2,1,0,0,0,0,17,12,2,0,6,0,17,8
42,6240f032fb42216b7c7aa001,Ä²Å×¾ÆºÎÁö,202203,½Â,0,0,0,0,0,0,95,0,56,0,4.80556,gamepad,9,9,0,6,6,0,1,0,0,0,7,5,2,1,0,0,140,124,109,99,4,3,0,0,4,2,23,20,0,0,6,0,5,3
43,6240f032fb42216b7c7aa001,DhÅØÁî,202203,ÆÐ,0,1,0,0,0,0,71,0,44,2,3.43333,gamepad,3,3,0,2,2,0,0,0,0,0,1,2,1,0,0,0,125,106,99,91,6,3,0,0,5,3,11,8,3,1,8,0,13,3
44,6240eda89087a49d7054cc4f,Ä²Å×¾ÆºÎÁö,202203,½Â,0,0,0,0,0,0,65,0,47,0,4.67222,gamepad,6,5,0,4,4,0,1,1,0,0,6,4,0,0,0,0,97,90,73,70,2,2,0,0,3,3,19,15,0,0,8,1,18,6
45,6240eda89087a49d7054cc4f,AFCSquadNo7,202203,ÆÐ,0,0,0,0,0,0,93,2,53,0,3.09444,gamepad,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,111,103,93,88,1,1,0,0,0,0,16,14,0,0,8,0,8,3
46,6240ead04ef00896f89cd12f,Ä²Å×¾ÆºÎÁö,202203,½Â,0,0,1,0,0,0,79,1,57,0,4.76667,gamepad,6,6,0,4,4,0,1,0,0,0,3,3,2,1,0,0,113,104,86,81,3,3,0,0,7,6,15,13,1,1,6,0,11,7
47,6240ead04ef00896f89cd12f,»ï¼ºÀüÀÚ¹è¼º¹ü,202203,ÆÐ,0,0,0,0,0,0,66,0,43,1,3.22778,keyboard,3,2,0,0,0,0,1,0,0,0,1,0,2,0,0,0,114,100,92,85,1,1,0,0,0,0,19,14,0,0,11,0,15,4
48,6240e7ac9087a4d09554c20d,Ä²Å×¾ÆºÎÁö,202203,½Â,0,0,2,0,0,0,79,2,56,1,4.58333,gamepad,7,5,0,4,4,0,0,0,0,0,3,1,2,1,2,2,126,122,91,90,6,5,0,0,2,2,26,25,0,0,5,0,12,5
49,6240e7ac9087a4d09554c20d,Adult·¹¿Ë,202203,ÆÐ,0,0,3,0,0,0,71,1,44,0,3.28889,gamepad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,107,96,90,4,3,0,0,3,2,15,11,1,1,3,0,13,3
50,6240e4ed3738c810dddb3d53,Ä²Å×¾ÆºÎÁö,202203,½Â,0,0,1,0,0,0,71,0,44,0,4.26667,gamepad,4,3,0,1,1,0,0,0,0,0,3,1,1,0,0,0,92,79,62,57,3,1,0,0,5,3,19,17,1,1,9,1,18,13
51,6240e4ed3738c810dddb3d53,Exodusº¸±ÞÅ·,202203,ÆÐ,0,0,0,1,0,0,92,1,56,0,3.85556,keyboard,4,2,0,0,0,0,0,0,0,0,1,0,3,0,0,0,111,100,91,85,9,4,0,0,0,0,9,9,2,2,8,2,10,6
52,6240e267ba437b08da1fface,Ä²Å×¾ÆºÎÁö,202203,¹«,0,0,0,0,0,0,97,4,53,2,4.06667,gamepad,5,2,0,1,1,0,1,0,0,0,5,1,0,0,0,0,125,114,95,87,5,4,0,0,4,4,19,18,1,1,4,0,6,2
53,6240e267ba437b08da1fface,capello,202203,¹«,0,0,0,0,0,0,82,0,47,1,3.93889,keyboard,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,115,104,85,81,6,6,0,0,2,2,16,11,6,4,11,0,14,5
54,6240dfcef5db3900c80e3aec,Kwonnayeon,202203,ÆÐ,0,0,0,0,0,0,79,2,44,0,3.86111,gamepad,2,2,0,1,1,0,0,0,0,0,1,1,1,0,0,0,110,93,95,87,4,3,0,0,0,0,8,3,0,0,5,0,16,8
55,6240dfcef5db3900c80e3aec,Ä²Å×¾ÆºÎÁö,202203,½Â,0,0,0,0,0,0,99,0,56,2,4.56667,gamepad,4,3,0,3,3,0,1,1,0,0,4,3,0,0,0,0,151,138,108,103,8,5,1,1,6,6,24,21,2,2,10,1,21,11
56,623caecdfb4221f66e4701a0,¾ð¸®¹Ô±è°æ½Ä,202203,½Â,0,0,2,0,0,0,79,1,45,1,4.32222,gamepad,11,8,0,5,5,0,1,0,0,0,7,3,3,1,1,1,104,95,73,70,5,3,0,0,1,1,22,19,2,2,7,0,14,6
